CustomerID,Recency,Frequency,Monetary,R_Score,M_Score,F_Score,RFM_Segment,RFM_Score,RF_Segment,Customer_Segment
CUST043959,1661,1,224.81,1,1,2,111,3,12,Hibernating
CUST043960,276,2,1328.1699999999998,4,2,4,422,8,44,Loyal
CUST043961,1237,1,775.72,1,2,2,112,4,12,Hibernating
CUST043962,881,2,1993.34,2,3,4,223,7,24,At Risk
CUST043963,494,1,657.44,3,2,2,312,6,32,About To Sleep
CUST043964,736,2,595.16,2,1,4,221,5,24,At Risk
CUST043965,894,1,80.52,2,1,2,211,4,22,Hibernating
CUST043967,1292,1,867.45,1,2,2,112,4,12,Hibernating
CUST043968,1418,2,2245.05,1,4,4,124,7,14,At Risk
CUST043969,638,3,2779.29,3,4,5,334,10,35,Loyal
CUST043970,270,3,1089.76,4,2,5,432,9,45,Loyal
CUST043971,86,4,4331.63,5,5,5,545,14,55,Champions
CUST043972,1743,1,627.91,1,1,2,111,3,12,Hibernating
CUST043973,418,3,4187.9,3,5,5,335,11,35,Loyal
CUST043974,126,1,103.04,5,1,2,511,7,52,Potential Loyalist
CUST043975,909,1,556.36,2,1,2,211,4,22,Hibernating
CUST043976,1367,1,375.05,1,1,2,111,3,12,Hibernating
CUST043977,23,6,8665.17,5,5,5,545,14,55,Champions
CUST043978,588,3,1916.47,3,3,5,333,9,35,Loyal
CUST043979,1631,1,1093.53,1,2,2,112,4,12,Hibernating
CUST043981,216,3,1548.67,4,3,5,433,10,45,Loyal
CUST043982,367,3,2615.94,4,4,5,434,11,45,Loyal
CUST043983,659,4,6952.74,3,5,5,345,12,35,Loyal
CUST043984,669,2,854.56,3,2,4,322,7,34,Loyal
CUST043985,263,4,5391.49,4,5,5,445,13,45,Loyal
CUST043986,462,1,374.38,3,1,2,311,5,32,About To Sleep
CUST043987,1060,2,1915.65,2,3,4,223,7,24,At Risk
CUST043988,667,4,1687.25,3,3,5,343,10,35,Loyal
CUST043989,300,3,826.42,4,2,5,432,9,45,Loyal
CUST043990,401,1,630.36,4,1,2,411,6,42,Potential Loyalist
CUST043991,784,2,3003.71,2,4,4,224,8,24,At Risk
CUST043992,325,3,3801.8,4,5,5,435,12,45,Loyal
CUST043993,62,6,5838.25,5,5,5,545,14,55,Champions
CUST043994,1619,1,1274.91,1,2,2,112,4,12,Hibernating
CUST043996,205,4,1591.27,4,3,5,443,11,45,Loyal
CUST043997,689,4,6530.65,3,5,5,345,12,35,Loyal
CUST043998,68,6,7896.030000000001,5,5,5,545,14,55,Champions
CUST043999,166,3,3149.3,5,4,5,534,12,55,Champions
CUST044000,308,3,627.2,4,1,5,431,8,45,Loyal
CUST044001,90,4,2949.67,5,4,5,544,13,55,Champions
CUST044002,150,4,2846.92,5,4,5,544,13,55,Champions
CUST044003,138,3,1200.96,5,2,5,532,10,55,Champions
CUST044004,1628,2,2754.74,1,4,4,124,7,14,At Risk
CUST044005,880,4,4171.88,2,5,5,245,11,25,At Risk
CUST044006,754,4,4749.0,2,5,5,245,11,25,At Risk
CUST044007,140,4,4025.07,5,5,5,545,14,55,Champions
CUST044008,1216,3,4807.84,1,5,5,135,9,15,At Risk
CUST044009,362,2,1738.42,4,3,4,423,9,44,Loyal
CUST044010,790,1,2735.21,2,4,2,214,7,22,Hibernating
CUST044012,91,3,2852.89,5,4,5,534,12,55,Champions
CUST044013,698,4,2698.14,2,4,5,244,10,25,At Risk
CUST044014,275,3,4297.66,4,5,5,435,12,45,Loyal
CUST044015,751,5,4040.51,2,5,5,245,11,25,At Risk
CUST044019,257,3,4440.66,4,5,5,435,12,45,Loyal
CUST044020,1190,5,4525.26,1,5,5,145,10,15,At Risk
CUST044021,436,2,2692.0200000000004,3,4,4,324,9,34,Loyal
CUST044022,1082,3,5255.39,2,5,5,235,10,25,At Risk
CUST044023,102,5,2251.13,5,4,5,544,13,55,Champions
CUST044024,195,2,1472.82,4,3,4,423,9,44,Loyal
CUST044025,1413,1,2106.49,1,3,2,113,5,12,Hibernating
CUST044026,1291,1,2763.48,1,4,2,114,6,12,Hibernating
CUST044027,706,2,1748.7800000000002,2,3,4,223,7,24,At Risk
CUST044028,1290,1,2431.48,1,4,2,114,6,12,Hibernating
CUST044029,1191,1,250.42,1,1,2,111,3,12,Hibernating
CUST044030,618,4,4776.349999999999,3,5,5,345,12,35,Loyal
CUST044032,993,3,429.1,2,1,5,231,6,25,At Risk
CUST044034,337,2,2745.9100000000003,4,4,4,424,10,44,Loyal
CUST044035,507,3,2127.75,3,4,5,334,10,35,Loyal
CUST044036,227,4,5039.13,4,5,5,445,13,45,Loyal
CUST044038,214,3,984.2,4,2,5,432,9,45,Loyal
CUST044040,292,2,921.97,4,2,4,422,8,44,Loyal
CUST044042,56,2,1501.84,5,3,4,523,10,54,Champions
CUST044043,1510,2,2815.56,1,4,4,124,7,14,At Risk
CUST044044,1297,2,2887.8900000000003,1,4,4,124,7,14,At Risk
CUST044045,320,3,3707.97,4,5,5,435,12,45,Loyal
CUST044047,2,4,2856.2,5,4,5,544,13,55,Champions
CUST044049,1105,2,4234.53,1,5,4,125,8,14,At Risk
CUST044050,663,2,2557.72,3,4,4,324,9,34,Loyal
CUST044051,724,4,8521.98,2,5,5,245,11,25,At Risk
CUST044052,362,4,2290.14,4,4,5,444,12,45,Loyal
CUST044053,338,6,3662.04,4,5,5,445,13,45,Loyal
CUST044054,1295,1,625.86,1,1,2,111,3,12,Hibernating
CUST044055,258,2,1441.41,4,3,4,423,9,44,Loyal
CUST044056,631,3,4933.57,3,5,5,335,11,35,Loyal
CUST044057,1173,1,652.4,1,1,2,111,3,12,Hibernating
CUST044058,1276,1,1048.05,1,2,2,112,4,12,Hibernating
CUST044059,835,1,673.53,2,2,2,212,5,22,Hibernating
CUST044060,1371,3,3715.99,1,5,5,135,9,15,At Risk
CUST044061,1663,1,799.94,1,2,2,112,4,12,Hibernating
CUST044062,1030,1,311.14,2,1,2,211,4,22,Hibernating
CUST044063,431,4,2138.84,3,4,5,344,11,35,Loyal
CUST044064,139,2,2319.51,5,4,4,524,11,54,Champions
CUST044065,1086,1,465.07,2,1,2,211,4,22,Hibernating
CUST044066,373,6,4825.92,4,5,5,445,13,45,Loyal
CUST044069,84,4,3178.03,5,4,5,544,13,55,Champions
CUST044070,23,2,1493.11,5,3,4,523,10,54,Champions
CUST044071,367,2,1716.8200000000002,4,3,4,423,9,44,Loyal
CUST044073,1256,1,817.42,1,2,2,112,4,12,Hibernating
CUST044076,65,2,1625.77,5,3,4,523,10,54,Champions
CUST044078,942,3,903.56,2,2,5,232,7,25,At Risk
CUST044079,710,2,841.91,2,2,4,222,6,24,At Risk
CUST044080,1789,1,998.84,1,2,2,112,4,12,Hibernating
CUST044081,1012,2,1553.36,2,3,4,223,7,24,At Risk
CUST044082,1123,2,2807.28,1,4,4,124,7,14,At Risk
CUST044083,546,2,2518.11,3,4,4,324,9,34,Loyal
CUST044084,1801,1,799.16,1,2,2,112,4,12,Hibernating
CUST044085,595,1,1183.89,3,2,2,312,6,32,About To Sleep
CUST044086,1683,1,48.92,1,1,2,111,3,12,Hibernating
CUST044087,78,2,1561.15,5,3,4,523,10,54,Champions
CUST044088,209,4,5655.87,4,5,5,445,13,45,Loyal
CUST044089,42,5,3396.9300000000003,5,5,5,545,14,55,Champions
CUST044091,1536,2,2816.72,1,4,4,124,7,14,At Risk
CUST044092,1364,1,605.08,1,1,2,111,3,12,Hibernating
CUST044093,1606,2,2391.87,1,4,4,124,7,14,At Risk
CUST044094,532,1,2276.11,3,4,2,314,8,32,About To Sleep
CUST044095,143,1,2215.55,5,4,2,514,10,52,Potential Loyalist
CUST044097,378,2,810.95,4,2,4,422,8,44,Loyal
CUST044098,1497,1,556.16,1,1,2,111,3,12,Hibernating
CUST044100,344,1,753.83,4,2,2,412,7,42,Potential Loyalist
CUST044101,86,1,1083.64,5,2,2,512,8,52,Potential Loyalist
CUST044102,545,4,3715.09,3,5,5,345,12,35,Loyal
CUST044103,293,3,3153.94,4,4,5,434,11,45,Loyal
CUST044104,177,4,2064.37,5,3,5,543,12,55,Champions
CUST044106,641,2,1243.6999999999998,3,2,4,322,7,34,Loyal
CUST044107,667,1,271.86,3,1,2,311,5,32,About To Sleep
CUST044108,229,2,1597.57,4,3,4,423,9,44,Loyal
CUST044109,172,2,1437.39,5,3,4,523,10,54,Champions
CUST044110,1775,1,444.03,1,1,2,111,3,12,Hibernating
CUST044112,816,1,340.96,2,1,2,211,4,22,Hibernating
CUST044113,275,1,208.8,4,1,2,411,6,42,Potential Loyalist
CUST044114,356,2,1674.87,4,3,4,423,9,44,Loyal
CUST044115,222,2,1038.97,4,2,4,422,8,44,Loyal
CUST044116,72,4,4052.04,5,5,5,545,14,55,Champions
CUST044117,1174,3,1766.5600000000002,1,3,5,133,7,15,At Risk
CUST044118,330,2,2227.09,4,4,4,424,10,44,Loyal
CUST044119,68,2,167.44,5,1,4,521,8,54,Champions
CUST044120,178,3,1771.85,5,3,5,533,11,55,Champions
CUST044122,585,4,4018.52,3,5,5,345,12,35,Loyal
CUST044123,197,5,7158.289999999999,4,5,5,445,13,45,Loyal
CUST044124,1227,1,491.72,1,1,2,111,3,12,Hibernating
CUST044125,54,3,1548.43,5,3,5,533,11,55,Champions
CUST044126,359,3,2476.33,4,4,5,434,11,45,Loyal
CUST044127,1737,2,2710.71,1,4,4,124,7,14,At Risk
CUST044128,1085,3,2128.97,2,4,5,234,9,25,At Risk
CUST044129,736,1,2030.4,2,3,2,213,6,22,Hibernating
CUST044130,1131,1,1340.66,1,3,2,113,5,12,Hibernating
CUST044131,361,4,3384.68,4,5,5,445,13,45,Loyal
CUST044132,132,5,1279.04,5,2,5,542,11,55,Champions
CUST044133,918,1,700.82,2,2,2,212,5,22,Hibernating
CUST044134,139,5,4430.29,5,5,5,545,14,55,Champions
CUST044136,12,3,1400.76,5,3,5,533,11,55,Champions
CUST044137,416,3,2896.49,3,4,5,334,10,35,Loyal
CUST044138,490,2,3096.72,3,4,4,324,9,34,Loyal
CUST044139,565,4,6387.66,3,5,5,345,12,35,Loyal
CUST044140,568,1,122.88,3,1,2,311,5,32,About To Sleep
CUST044141,143,1,437.48,5,1,2,511,7,52,Potential Loyalist
CUST044143,592,1,920.67,3,2,2,312,6,32,About To Sleep
CUST044145,71,1,915.49,5,2,2,512,8,52,Potential Loyalist
CUST044146,1168,2,4024.5,1,5,4,125,8,14,At Risk
CUST044147,1256,2,1267.23,1,2,4,122,5,14,At Risk
CUST044148,634,2,1017.27,3,2,4,322,7,34,Loyal
CUST044149,589,1,1529.96,3,3,2,313,7,32,About To Sleep
CUST044150,163,1,115.14,5,1,2,511,7,52,Potential Loyalist
CUST044151,276,2,1768.82,4,3,4,423,9,44,Loyal
CUST044152,650,2,995.4,3,2,4,322,7,34,Loyal
CUST044153,700,3,2950.76,2,4,5,234,9,25,At Risk
CUST044154,724,2,2246.46,2,4,4,224,8,24,At Risk
CUST044156,167,2,2239.09,5,4,4,524,11,54,Champions
CUST044157,256,4,4384.37,4,5,5,445,13,45,Loyal
CUST044159,77,2,537.59,5,1,4,521,8,54,Champions
CUST044160,146,3,2463.89,5,4,5,534,12,55,Champions
CUST044162,851,2,1773.17,2,3,4,223,7,24,At Risk
CUST044163,241,3,1432.71,4,3,5,433,10,45,Loyal
CUST044164,137,1,468.93,5,1,2,511,7,52,Potential Loyalist
CUST044165,390,2,1644.41,4,3,4,423,9,44,Loyal
CUST044167,544,4,3472.08,3,5,5,345,12,35,Loyal
CUST044168,341,3,3002.86,4,4,5,434,11,45,Loyal
CUST044169,39,2,2831.67,5,4,4,524,11,54,Champions
CUST044170,39,5,5705.959999999999,5,5,5,545,14,55,Champions
CUST044171,921,1,205.91,2,1,2,211,4,22,Hibernating
CUST044172,814,4,4753.49,2,5,5,245,11,25,At Risk
CUST044175,892,2,2886.37,2,4,4,224,8,24,At Risk
CUST044176,472,1,466.78,3,1,2,311,5,32,About To Sleep
CUST044177,402,3,1968.5,4,3,5,433,10,45,Loyal
CUST044178,417,1,1526.43,3,3,2,313,7,32,About To Sleep
CUST044179,467,2,454.68,3,1,4,321,6,34,Loyal
CUST044180,111,2,447.13,5,1,4,521,8,54,Champions
CUST044182,1076,1,1587.44,2,3,2,213,6,22,Hibernating
CUST044183,621,2,4572.34,3,5,4,325,10,34,Loyal
CUST044184,954,1,27.07,2,1,2,211,4,22,Hibernating
CUST044185,492,2,2543.78,3,4,4,324,9,34,Loyal
CUST044186,1193,2,910.01,1,2,4,122,5,14,At Risk
CUST044187,19,3,3343.26,5,5,5,535,13,55,Champions
CUST044188,580,3,3401.2200000000003,3,5,5,335,11,35,Loyal
CUST044189,1766,1,643.72,1,1,2,111,3,12,Hibernating
CUST044190,363,4,4174.72,4,5,5,445,13,45,Loyal
CUST044191,162,2,1464.33,5,3,4,523,10,54,Champions
CUST044192,9,1,1723.26,5,3,2,513,9,52,Potential Loyalist
CUST044193,735,4,3978.22,2,5,5,245,11,25,At Risk
CUST044194,1019,4,3057.51,2,4,5,244,10,25,At Risk
CUST044195,1400,3,4368.86,1,5,5,135,9,15,At Risk
CUST044196,83,2,857.15,5,2,4,522,9,54,Champions
CUST044197,911,1,292.44,2,1,2,211,4,22,Hibernating
CUST044198,232,3,572.6700000000001,4,1,5,431,8,45,Loyal
CUST044199,1007,2,1558.17,2,3,4,223,7,24,At Risk
CUST044200,1120,2,1231.44,1,2,4,122,5,14,At Risk
CUST044201,512,1,1167.1,3,2,2,312,6,32,About To Sleep
CUST044202,1193,1,182.93,1,1,2,111,3,12,Hibernating
CUST044203,183,2,3637.33,5,5,4,525,12,54,Champions
CUST044204,86,1,135.07,5,1,2,511,7,52,Potential Loyalist
CUST044205,755,2,1776.46,2,3,4,223,7,24,At Risk
CUST044207,37,2,638.8299999999999,5,1,4,521,8,54,Champions
CUST044208,547,2,3519.49,3,5,4,325,10,34,Loyal
CUST044209,800,2,4783.26,2,5,4,225,9,24,At Risk
CUST044210,1046,2,3745.1,2,5,4,225,9,24,At Risk
CUST044212,44,1,234.1,5,1,2,511,7,52,Potential Loyalist
CUST044213,1638,2,1048.01,1,2,4,122,5,14,At Risk
CUST044214,99,1,864.7,5,2,2,512,8,52,Potential Loyalist
CUST044215,963,2,1200.07,2,2,4,222,6,24,At Risk
CUST044216,258,5,4150.09,4,5,5,445,13,45,Loyal
CUST044217,428,2,1184.64,3,2,4,322,7,34,Loyal
CUST044218,270,5,3456.46,4,5,5,445,13,45,Loyal
CUST044220,83,5,7954.14,5,5,5,545,14,55,Champions
CUST044221,401,1,138.74,4,1,2,411,6,42,Potential Loyalist
CUST044222,198,2,2647.17,4,4,4,424,10,44,Loyal
CUST044223,422,1,211.47,3,1,2,311,5,32,About To Sleep
CUST044225,1620,1,257.02,1,1,2,111,3,12,Hibernating
CUST044226,508,3,3344.42,3,5,5,335,11,35,Loyal
CUST044227,611,1,128.55,3,1,2,311,5,32,About To Sleep
CUST044233,124,4,6137.08,5,5,5,545,14,55,Champions
CUST044234,619,3,2649.22,3,4,5,334,10,35,Loyal
CUST044235,587,1,1129.2,3,2,2,312,6,32,About To Sleep
CUST044236,1012,4,3973.1,2,5,5,245,11,25,At Risk
CUST044237,18,3,1977.53,5,3,5,533,11,55,Champions
CUST044238,731,2,1697.65,2,3,4,223,7,24,At Risk
CUST044239,1462,1,2304.95,1,4,2,114,6,12,Hibernating
CUST044240,640,3,3113.94,3,4,5,334,10,35,Loyal
CUST044241,1265,2,429.05,1,1,4,121,4,14,At Risk
CUST044242,1319,2,751.52,1,2,4,122,5,14,At Risk
CUST044243,1073,1,431.18,2,1,2,211,4,22,Hibernating
CUST044244,210,1,283.74,4,1,2,411,6,42,Potential Loyalist
CUST044245,6,5,2775.01,5,4,5,544,13,55,Champions
CUST044246,1257,2,705.2,1,2,4,122,5,14,At Risk
CUST044247,325,3,4139.6,4,5,5,435,12,45,Loyal
CUST044249,739,2,2955.64,2,4,4,224,8,24,At Risk
CUST044250,30,2,824.6800000000001,5,2,4,522,9,54,Champions
CUST044251,1244,1,1207.06,1,2,2,112,4,12,Hibernating
CUST044252,813,4,4839.6900000000005,2,5,5,245,11,25,At Risk
CUST044253,401,1,341.09,4,1,2,411,6,42,Potential Loyalist
CUST044254,50,2,2218.63,5,4,4,524,11,54,Champions
CUST044255,184,3,3019.81,4,4,5,434,11,45,Loyal
CUST044257,890,1,1379.94,2,3,2,213,6,22,Hibernating
CUST044258,1353,2,1247.89,1,2,4,122,5,14,At Risk
CUST044259,379,1,633.14,4,1,2,411,6,42,Potential Loyalist
CUST044261,377,1,757.63,4,2,2,412,7,42,Potential Loyalist
CUST044262,741,1,1913.93,2,3,2,213,6,22,Hibernating
CUST044263,928,1,484.15,2,1,2,211,4,22,Hibernating
CUST044264,537,2,1840.42,3,3,4,323,8,34,Loyal
CUST044265,416,2,2499.71,3,4,4,324,9,34,Loyal
CUST044266,1689,1,139.52,1,1,2,111,3,12,Hibernating
CUST044268,1416,1,1190.74,1,2,2,112,4,12,Hibernating
CUST044269,356,3,2145.8,4,4,5,434,11,45,Loyal
CUST044270,390,2,4024.83,4,5,4,425,11,44,Loyal
CUST044271,183,4,5420.85,5,5,5,545,14,55,Champions
CUST044272,564,1,618.14,3,1,2,311,5,32,About To Sleep
CUST044273,1509,1,39.49,1,1,2,111,3,12,Hibernating
CUST044274,1284,3,1794.0500000000002,1,3,5,133,7,15,At Risk
CUST044275,1344,1,353.87,1,1,2,111,3,12,Hibernating
CUST044276,355,5,7288.29,4,5,5,445,13,45,Loyal
CUST044277,163,6,6423.63,5,5,5,545,14,55,Champions
CUST044278,1314,3,4156.58,1,5,5,135,9,15,At Risk
CUST044279,86,1,121.88,5,1,2,511,7,52,Potential Loyalist
CUST044280,130,4,5517.82,5,5,5,545,14,55,Champions
CUST044282,1251,2,1944.16,1,3,4,123,6,14,At Risk
CUST044283,220,2,937.37,4,2,4,422,8,44,Loyal
CUST044284,895,1,1017.88,2,2,2,212,5,22,Hibernating
CUST044286,1410,1,357.48,1,1,2,111,3,12,Hibernating
CUST044287,187,3,816.25,4,2,5,432,9,45,Loyal
CUST044289,1519,2,761.78,1,2,4,122,5,14,At Risk
CUST044290,4,2,994.11,5,2,4,522,9,54,Champions
CUST044291,565,4,3785.14,3,5,5,345,12,35,Loyal
CUST044292,164,5,4687.04,5,5,5,545,14,55,Champions
CUST044294,254,4,2587.54,4,4,5,444,12,45,Loyal
CUST044295,874,4,2469.15,2,4,5,244,10,25,At Risk
CUST044296,1265,2,1058.71,1,2,4,122,5,14,At Risk
CUST044297,270,4,1947.76,4,3,5,443,11,45,Loyal
CUST044298,877,4,3570.85,2,5,5,245,11,25,At Risk
CUST044299,109,1,49.3,5,1,2,511,7,52,Potential Loyalist
CUST044300,249,4,3006.94,4,4,5,444,12,45,Loyal
CUST044301,10,1,1237.27,5,2,2,512,8,52,Potential Loyalist
CUST044302,1272,1,528.71,1,1,2,111,3,12,Hibernating
CUST044303,571,1,466.36,3,1,2,311,5,32,About To Sleep
CUST044304,1303,3,1556.74,1,3,5,133,7,15,At Risk
CUST044305,494,2,1248.58,3,2,4,322,7,34,Loyal
CUST044306,275,3,1184.3,4,2,5,432,9,45,Loyal
CUST044307,810,2,697.56,2,2,4,222,6,24,At Risk
CUST044308,1422,2,1641.28,1,3,4,123,6,14,At Risk
CUST044309,218,4,3315.86,4,5,5,445,13,45,Loyal
CUST044311,288,2,959.75,4,2,4,422,8,44,Loyal
CUST044312,947,2,3151.53,2,4,4,224,8,24,At Risk
CUST044314,552,2,2780.11,3,4,4,324,9,34,Loyal
CUST044315,1611,1,1316.99,1,2,2,112,4,12,Hibernating
CUST044316,481,3,825.1,3,2,5,332,8,35,Loyal
CUST044317,593,6,8360.42,3,5,5,345,12,35,Loyal
CUST044318,1271,4,5465.8,1,5,5,145,10,15,At Risk
CUST044319,886,1,57.73,2,1,2,211,4,22,Hibernating
CUST044320,409,2,1036.66,3,2,4,322,7,34,Loyal
CUST044321,512,3,2548.84,3,4,5,334,10,35,Loyal
CUST044323,678,1,760.72,3,2,2,312,6,32,About To Sleep
CUST044324,240,4,5573.04,4,5,5,445,13,45,Loyal
CUST044325,1325,1,1006.69,1,2,2,112,4,12,Hibernating
CUST044326,1516,1,298.53,1,1,2,111,3,12,Hibernating
CUST044327,1030,1,273.48,2,1,2,211,4,22,Hibernating
CUST044328,509,1,993.97,3,2,2,312,6,32,About To Sleep
CUST044329,903,1,924.56,2,2,2,212,5,22,Hibernating
CUST044330,1503,1,640.79,1,1,2,111,3,12,Hibernating
CUST044331,1447,1,868.29,1,2,2,112,4,12,Hibernating
CUST044332,1361,1,873.75,1,2,2,112,4,12,Hibernating
CUST044333,1329,2,2205.59,1,4,4,124,7,14,At Risk
CUST044334,67,4,3692.61,5,5,5,545,14,55,Champions
CUST044335,438,4,2270.38,3,4,5,344,11,35,Loyal
CUST044338,357,2,881.5400000000001,4,2,4,422,8,44,Loyal
CUST044339,365,3,2830.37,4,4,5,434,11,45,Loyal
CUST044340,1022,3,4219.650000000001,2,5,5,235,10,25,At Risk
CUST044341,1252,2,3891.1,1,5,4,125,8,14,At Risk
CUST044342,754,1,2092.89,2,3,2,213,6,22,Hibernating
CUST044343,607,1,2323.87,3,4,2,314,8,32,About To Sleep
CUST044344,937,1,1108.68,2,2,2,212,5,22,Hibernating
CUST044345,39,2,1834.16,5,3,4,523,10,54,Champions
CUST044346,927,4,1532.68,2,3,5,243,9,25,At Risk
CUST044347,1692,1,995.75,1,2,2,112,4,12,Hibernating
CUST044348,1094,3,3714.83,2,5,5,235,10,25,At Risk
CUST044349,605,2,2438.74,3,4,4,324,9,34,Loyal
CUST044350,372,3,1971.47,4,3,5,433,10,45,Loyal
CUST044352,366,4,5053.830000000001,4,5,5,445,13,45,Loyal
CUST044353,1009,3,3420.88,2,5,5,235,10,25,At Risk
CUST044354,824,2,667.42,2,2,4,222,6,24,At Risk
CUST044357,55,5,4063.08,5,5,5,545,14,55,Champions
CUST044358,539,1,848.48,3,2,2,312,6,32,About To Sleep
CUST044360,697,2,2639.7,2,4,4,224,8,24,At Risk
CUST044361,35,1,309.2,5,1,2,511,7,52,Potential Loyalist
CUST044362,472,3,3229.93,3,5,5,335,11,35,Loyal
CUST044364,684,4,1275.64,3,2,5,342,9,35,Loyal
CUST044365,553,3,2993.75,3,4,5,334,10,35,Loyal
CUST044366,1401,1,1189.77,1,2,2,112,4,12,Hibernating
CUST044367,987,2,1131.31,2,2,4,222,6,24,At Risk
CUST044368,910,2,2134.44,2,4,4,224,8,24,At Risk
CUST044369,1310,2,1754.09,1,3,4,123,6,14,At Risk
CUST044370,843,1,3199.54,2,5,2,215,8,22,Hibernating
CUST044371,239,1,631.2,4,1,2,411,6,42,Potential Loyalist
CUST044372,896,3,2188.53,2,4,5,234,9,25,At Risk
CUST044373,293,2,3256.24,4,5,4,425,11,44,Loyal
CUST044374,1592,1,1621.37,1,3,2,113,5,12,Hibernating
CUST044376,2,3,3721.58,5,5,5,535,13,55,Champions
CUST044377,1710,1,1724.74,1,3,2,113,5,12,Hibernating
CUST044379,929,1,435.39,2,1,2,211,4,22,Hibernating
CUST044381,422,2,1084.96,3,2,4,322,7,34,Loyal
CUST044383,178,1,1975.21,5,3,2,513,9,52,Potential Loyalist
CUST044384,392,1,462.59,4,1,2,411,6,42,Potential Loyalist
CUST044386,844,2,522.68,2,1,4,221,5,24,At Risk
CUST044387,41,3,2186.27,5,4,5,534,12,55,Champions
CUST044388,613,4,2913.35,3,4,5,344,11,35,Loyal
CUST044389,527,4,5097.55,3,5,5,345,12,35,Loyal
CUST044391,1307,1,561.63,1,1,2,111,3,12,Hibernating
CUST044392,595,3,1461.34,3,3,5,333,9,35,Loyal
CUST044393,25,5,5366.25,5,5,5,545,14,55,Champions
CUST044394,244,4,4564.93,4,5,5,445,13,45,Loyal
CUST044395,573,1,2523.15,3,4,2,314,8,32,About To Sleep
CUST044396,1173,3,2527.7,1,4,5,134,8,15,At Risk
CUST044398,264,2,1312.73,4,2,4,422,8,44,Loyal
CUST044399,334,3,3337.03,4,5,5,435,12,45,Loyal
CUST044400,261,3,6720.349999999999,4,5,5,435,12,45,Loyal
CUST044401,784,2,2056.23,2,3,4,223,7,24,At Risk
CUST044402,503,5,5256.32,3,5,5,345,12,35,Loyal
CUST044403,537,2,2492.2,3,4,4,324,9,34,Loyal
CUST044404,1622,1,2548.61,1,4,2,114,6,12,Hibernating
CUST044405,756,3,3184.99,2,4,5,234,9,25,At Risk
CUST044406,981,2,716.8399999999999,2,2,4,222,6,24,At Risk
CUST044408,321,1,325.72,4,1,2,411,6,42,Potential Loyalist
CUST044409,201,2,3213.79,4,5,4,425,11,44,Loyal
CUST044413,152,4,2300.61,5,4,5,544,13,55,Champions
CUST044415,542,2,2497.49,3,4,4,324,9,34,Loyal
CUST044416,208,3,1666.41,4,3,5,433,10,45,Loyal
CUST044417,1047,1,1894.05,2,3,2,213,6,22,Hibernating
CUST044418,599,2,1647.17,3,3,4,323,8,34,Loyal
CUST044419,318,4,1192.25,4,2,5,442,10,45,Loyal
CUST044420,1465,1,264.97,1,1,2,111,3,12,Hibernating
CUST044421,575,3,3760.86,3,5,5,335,11,35,Loyal
CUST044422,315,1,1020.45,4,2,2,412,7,42,Potential Loyalist
CUST044423,1247,1,52.55,1,1,2,111,3,12,Hibernating
CUST044424,416,2,853.89,3,2,4,322,7,34,Loyal
CUST044425,1399,1,223.91,1,1,2,111,3,12,Hibernating
CUST044427,1659,1,821.8,1,2,2,112,4,12,Hibernating
CUST044428,75,1,2740.62,5,4,2,514,10,52,Potential Loyalist
CUST044429,234,2,981.02,4,2,4,422,8,44,Loyal
CUST044430,101,2,1915.27,5,3,4,523,10,54,Champions
CUST044431,457,1,1178.19,3,2,2,312,6,32,About To Sleep
CUST044432,301,2,1916.79,4,3,4,423,9,44,Loyal
CUST044433,72,3,2032.83,5,3,5,533,11,55,Champions
CUST044435,11,2,2347.12,5,4,4,524,11,54,Champions
CUST044436,327,2,1621.12,4,3,4,423,9,44,Loyal
CUST044437,108,5,5726.5,5,5,5,545,14,55,Champions
CUST044438,266,2,2732.0,4,4,4,424,10,44,Loyal
CUST044439,204,5,6124.03,4,5,5,445,13,45,Loyal
CUST044440,976,2,3942.51,2,5,4,225,9,24,At Risk
CUST044441,161,5,1451.02,5,3,5,543,12,55,Champions
CUST044442,511,3,1096.07,3,2,5,332,8,35,Loyal
CUST044443,138,3,1980.55,5,3,5,533,11,55,Champions
CUST044444,166,1,892.46,5,2,2,512,8,52,Potential Loyalist
CUST044445,49,3,2363.86,5,4,5,534,12,55,Champions
CUST044446,900,2,1954.66,2,3,4,223,7,24,At Risk
CUST044448,613,2,3506.53,3,5,4,325,10,34,Loyal
CUST044449,189,4,2935.02,4,4,5,444,12,45,Loyal
CUST044450,611,4,2238.48,3,4,5,344,11,35,Loyal
CUST044451,622,2,489.2,3,1,4,321,6,34,Loyal
CUST044452,1197,2,2346.33,1,4,4,124,7,14,At Risk
CUST044453,227,3,2825.64,4,4,5,434,11,45,Loyal
CUST044454,1423,1,220.82,1,1,2,111,3,12,Hibernating
CUST044455,314,1,699.15,4,2,2,412,7,42,Potential Loyalist
CUST044456,6,3,2058.82,5,3,5,533,11,55,Champions
CUST044457,42,1,1929.2,5,3,2,513,9,52,Potential Loyalist
CUST044458,1163,2,762.96,1,2,4,122,5,14,At Risk
CUST044459,283,3,3801.67,4,5,5,435,12,45,Loyal
CUST044461,1516,1,447.67,1,1,2,111,3,12,Hibernating
CUST044462,784,3,5153.62,2,5,5,235,10,25,At Risk
CUST044463,274,3,2804.32,4,4,5,434,11,45,Loyal
CUST044464,1292,1,435.03,1,1,2,111,3,12,Hibernating
